date,open,high,low,close,adjClose,volume
Mon Nov 09 2020,2731.100098,2744,2695.100098,2726.600098,2538.715332,3646592
Tue Nov 10 2020,2697.199951,2713.149902,2638.350098,2649.600098,2467.021484,4760020
Wed Nov 11 2020,2667.949951,2692.800049,2643.399902,2687.800049,2502.588867,3242441
Thu Nov 12 2020,2686,2713,2661.75,2671.050049,2486.992432,2437505
Fri Nov 13 2020,2655.75,2664.899902,2636,2656.850098,2473.77124,2548093
Sat Nov 14 2020,2677.949951,2689,2660.050049,2670.350098,2486.34082,298819
Tue Nov 17 2020,2695,2695,2650.050049,2666.050049,2482.337646,2827273
Wed Nov 18 2020,2661,2664.199951,2607.050049,2626.649902,2445.6521,2893762
Thu Nov 19 2020,2637,2676.149902,2630.850098,2636.899902,2455.195068,4167501
Fri Nov 20 2020,2655,2676,2627.550049,2660.25,2476.937256,2711471
Mon Nov 23 2020,2690,2730,2665,2724.25,2536.526367,3706418
Tue Nov 24 2020,2734.399902,2743,2705,2722.050049,2534.47876,3120516
Wed Nov 25 2020,2729,2732.949951,2688.199951,2701.300049,2515.158447,3302249
Thu Nov 26 2020,2686,2730.949951,2680,2720.600098,2533.128662,2341099
Fri Nov 27 2020,2705,2717.699951,2669.050049,2679.649902,2495,6086808
Tue Dec 01 2020,2679,2735.899902,2624.449951,2726.800049,2538.900635,3605017
Wed Dec 02 2020,2719,2754.699951,2702.449951,2749.550049,2560.083496,2509032
Thu Dec 03 2020,2773.899902,2773.899902,2700.800049,2709.449951,2522.746582,2852548
Fri Dec 04 2020,2710.800049,2738.850098,2699,2727.550049,2539.599365,2686527
Mon Dec 07 2020,2715,2744,2706.149902,2737.699951,2549.049561,1996400
Tue Dec 08 2020,2740,2805.550049,2732.449951,2797.300049,2604.542969,4277818
Wed Dec 09 2020,2815,2840,2793.149902,2810.800049,2617.112793,3659996
Thu Dec 10 2020,2818,2827.300049,2780.25,2784.300049,2592.438721,2127801
Fri Dec 11 2020,2792.699951,2807.699951,2764.550049,2783.600098,2591.786865,1795408
Mon Dec 14 2020,2802,2804,2756.25,2797.699951,2604.915283,2483658
Tue Dec 15 2020,2786,2794.699951,2755,2761.550049,2571.256592,2365509
Wed Dec 16 2020,2779,2819.800049,2760.449951,2814.199951,2620.277832,2565149
Thu Dec 17 2020,2811,2853.699951,2805,2838.199951,2642.625,2863460
Fri Dec 18 2020,2868,2898,2846.199951,2861,2663.853516,6076692
Mon Dec 21 2020,2861,2886.5,2785,2820.149902,2625.818359,2705195
Tue Dec 22 2020,2834,2883.649902,2818.649902,2872.5,2674.561279,2881737
Wed Dec 23 2020,2876.050049,2919,2865.449951,2908.75,2708.313232,2790988
Thu Dec 24 2020,2909,2921.350098,2883.199951,2909.350098,2708.87207,1807144
Mon Dec 28 2020,2910,2949.699951,2902,2929.399902,2727.540283,2108994
Tue Dec 29 2020,2920,2952,2920,2930.5,2728.564941,1994151
Wed Dec 30 2020,2934.399902,2947.699951,2902,2909.300049,2708.825439,2637968
Thu Dec 31 2020,2900,2905,2845,2862.75,2665.48291,4040956
Fri Jan 01 2021,2880,2940,2879,2928.25,2726.469971,2681440
Mon Jan 04 2021,2950,3050.75,2940.949951,3039.449951,2830.006592,5113293
Tue Jan 05 2021,3039.600098,3114.25,3039.600098,3093,2879.866943,5801309
Wed Jan 06 2021,3100,3113.5,3037.199951,3051.5,2841.226074,3726716
Thu Jan 07 2021,3075,3080.850098,3000.25,3032.800049,2823.814941,3717827
Fri Jan 08 2021,3090,3128,3060,3120.899902,2905.844482,5879039
Mon Jan 11 2021,3230,3230,3146.550049,3176.449951,2957.56665,9508039
Tue Jan 12 2021,3176.449951,3210,3150,3174.850098,2956.07666,3611458
Wed Jan 13 2021,3175,3177,3126.25,3158.949951,2941.272217,3572801
Thu Jan 14 2021,3155,3266.5,3120.399902,3250.699951,3032.460205,6931542
Fri Jan 15 2021,3235,3274,3210,3233.350098,3016.275146,4131692
Mon Jan 18 2021,3250,3256.75,3187.399902,3221.75,3005.453125,4160906
Tue Jan 19 2021,3233,3279,3232,3260.699951,3041.787842,2975735
Wed Jan 20 2021,3270,3327.949951,3267.100098,3308.800049,3086.659424,3453446
Thu Jan 21 2021,3305,3309.149902,3262.100098,3273.850098,3054.055908,2778546
Fri Jan 22 2021,3241.899902,3325,3241.899902,3303.100098,3081.342285,3052459
Mon Jan 25 2021,3308.949951,3339.800049,3278.649902,3291.300049,3070.334473,2272887
Wed Jan 27 2021,3300,3306.449951,3227,3261.050049,3042.115234,2786662
Thu Jan 28 2021,3230,3275,3183.800049,3196.550049,2981.945068,3083938
Fri Jan 29 2021,3210.050049,3216.850098,3100,3111.350098,2902.465576,5445659
Mon Feb 01 2021,3100,3165,3044.100098,3139.350098,2928.585938,3985846
Tue Feb 02 2021,3174,3224,3150,3203.449951,2988.381836,2881837
Wed Feb 03 2021,3213,3236,3162.649902,3200.050049,2985.209961,2505866
